utterance_id	speaker_id
Gos166.u450	Cm-gost-02163
Gos166.u451	Ef-gost-02165
Gos166.u452	Cm-gost-02163
Gos166.u453	Bm-novi-02158
Gos166.u454	Ef-gost-02165
Gos166.u455	Cm-gost-02163
Gos166.u456	Ef-gost-02165
Gos166.u457	Cm-gost-02163
Gos166.u458	Af-novi-02159
Gos166.u459	Cm-gost-02163
Gos166.u46	Af-novi-02159
Gos166.u460	Af-novi-02159
Gos166.u461	Ef-gost-02165
Gos166.u462	Bm-novi-02158
Gos166.u463	Ef-gost-02165
Gos166.u464	Cm-gost-02163
Gos166.u465	Ef-gost-02165
Gos166.u466	Cm-gost-02163
Gos166.u467	Af-novi-02159
Gos166.u468	Cm-gost-02163
Gos166.u469	Ef-gost-02165
Gos166.u47	Cm-gost-02163
Gos166.u470	Af-novi-02159
Gos166.u471	Ef-gost-02165
Gos166.u472	Af-novi-02159
Gos166.u473	Ef-gost-02165
Gos166.u474	Af-novi-02159
Gos166.u475	Bm-novi-02158
Gos166.u476	Ef-gost-02165
Gos166.u477	Cm-gost-02163
Gos166.u478	Cm-gost-02163
Gos166.u48	Af-novi-02159
Gos166.u480	Bm-novi-02158
Gos166.u481	Cm-gost-02163
Gos166.u482	Bm-novi-02158
Gos166.u483	Af-novi-02159
Gos166.u484	Bm-novi-02158
Gos166.u486	Af-novi-02159
Gos166.u487	Af-novi-02159
Gos166.u488	Bm-novi-02158
Gos166.u489	Af-novi-02159
Gos166.u49	Cm-gost-02163
Gos166.u490	Dm-gost-02164
Gos166.u491	Bm-novi-02158
Gos166.u492	Cm-gost-02163
Gos166.u493	Bm-novi-02158
Gos166.u5	Bm-novi-02158
Gos166.u50	Af-novi-02159
Gos166.u51	Af-novi-02159
Gos166.u52	Cm-gost-02163
Gos166.u53	Cm-gost-02163
Gos166.u54	Cm-gost-02163
Gos166.u55	Bm-novi-02158
Gos166.u56	Cm-gost-02163
Gos166.u57	Bm-novi-02158
Gos166.u58	Cm-gost-02163
Gos166.u59	Bm-novi-02158
Gos166.u6	Cm-gost-02163
Gos166.u60	Bm-novi-02158
Gos166.u61	Cm-gost-02163
Gos166.u62	Cm-gost-02163
Gos166.u63	Cm-gost-02163
Gos166.u64	Bm-novi-02158
Gos166.u65	Cm-gost-02163
Gos166.u66	Af-novi-02159
Gos166.u67	Bm-novi-02158
Gos166.u68	Cm-gost-02163
Gos166.u69	Cm-gost-02163
Gos166.u7	Bm-novi-02158
Gos166.u70	Af-novi-02159
Gos166.u71	Cm-gost-02163
Gos166.u72	Af-novi-02159
Gos166.u73	Af-novi-02159
Gos166.u74	Cm-gost-02163
Gos166.u75	Cm-gost-02163
Gos166.u76	Cm-gost-02163
Gos166.u77	Af-novi-02159
Gos166.u78	Cm-gost-02163
Gos166.u79	Cm-gost-02163
Gos166.u8	Af-novi-02159
Gos166.u80	Bm-novi-02158
Gos166.u81	Bm-novi-02158
Gos166.u82	Cm-gost-02163
Gos166.u83	Af-novi-02159
Gos166.u84	Bm-novi-02158
Gos166.u85	Cm-gost-02163
Gos166.u86	Af-novi-02159
Gos166.u87	Cm-gost-02163
Gos166.u88	Cm-gost-02163
Gos166.u89	Cm-gost-02163
Gos166.u9	Cm-gost-02163
Gos166.u90	Bm-novi-02158
Gos166.u91	Cm-gost-02163
Gos166.u92	Cm-gost-02163
Gos166.u93	Bm-novi-02158
Gos166.u94	Bm-novi-02158
Gos166.u95	Bm-novi-02158
Gos166.u96	Af-novi-02159
Gos166.u97	Bm-novi-02158
Gos166.u98	Cm-gost-02163
Gos166.u99	Cm-gost-02163
Gos167.u10	Tm-nast-06575
Gos167.u100	Tm-nast-06575
Gos167.u101	Tm-nast-06575
Gos167.u102	Df-mode-06573
Gos167.u103	Tm-nast-06575
Gos167.u104	Df-mode-06573
Gos167.u105	Df-mode-06573
Gos167.u106	Tm-nast-06575
Gos167.u107	Tm-nast-06575
Gos167.u108	Df-mode-06573
Gos167.u109	Tm-nast-06575
Gos167.u11	Df-mode-06573
Gos167.u110	Tm-nast-06575
Gos167.u111	Df-mode-06573
Gos167.u112	Tm-nast-06575
Gos167.u113	Df-mode-06573
Gos167.u114	Zf-nast-05502
Gos167.u115	Zf-nast-05502
Gos167.u116	Zf-nast-05502
Gos167.u117	Zf-nast-05502
Gos167.u118	Df-mode-06573
Gos167.u119	Df-mode-06573
Gos167.u120	If-nast-06574
Gos167.u121	Df-mode-06573
Gos167.u122	If-nast-06574
Gos167.u123	Df-mode-06573
Gos167.u124	Jm-nast-06577
Gos167.u125	Df-mode-06573
Gos167.u126	If-nast-06574
Gos167.u127	Jm-nast-06577
Gos167.u128	Jm-nast-06577
Gos167.u129	If-nast-06574
Gos167.u13	Df-mode-06573
Gos167.u131	Df-mode-06573
Gos167.u132	Tm-nast-06575
Gos167.u133	Df-mode-06573
Gos167.u134	Tm-nast-06575
Gos167.u135	Tm-nast-06575
Gos167.u136	Df-mode-06573
Gos167.u137	Tm-nast-06575
Gos167.u138	Tm-nast-06575
Gos167.u139	Df-mode-06573
Gos167.u140	Tm-nast-06575
Gos167.u141	Df-mode-06573
Gos167.u142	Tm-nast-06575
Gos167.u144	Df-mode-06573
Gos167.u145	Tm-nast-06575
Gos167.u146	Tm-nast-06575
Gos167.u147	Df-mode-06573
Gos167.u148	Tm-nast-06575
Gos167.u149	Tm-nast-06575
Gos167.u15	Tm-nast-06575
Gos167.u150	Df-mode-06573
Gos167.u152	Zf-nast-05502
Gos167.u153	Df-mode-06573
Gos167.u154	Zf-nast-05502
Gos167.u155	Df-mode-06573
Gos167.u156	Zf-nast-05502
Gos167.u157	Tm-nast-06575
Gos167.u158	Df-mode-06573
Gos167.u159	Zf-nast-05502
Gos167.u16	Df-mode-06573
Gos167.u161	Df-mode-06573
Gos167.u162	If-nast-06574
Gos167.u163	Df-mode-06573
Gos167.u164	If-nast-06574
Gos167.u165	If-nast-06574
Gos167.u166	Df-mode-06573
Gos167.u167	If-nast-06574
Gos167.u169	Df-mode-06573
Gos167.u17	Tm-nast-06575
Gos167.u170	Zf-nast-05502
Gos167.u171	Zf-nast-05502
Gos167.u172	Tm-nast-06575
Gos167.u173	Zf-nast-05502
Gos167.u174	If-nast-06574
Gos167.u175	Df-mode-06573
Gos167.u177	If-nast-06574
Gos167.u178	If-nast-06574
Gos167.u179	If-nast-06574
Gos167.u18	Tm-nast-06575
Gos167.u180	If-nast-06574
Gos167.u181	Tm-nast-06575
Gos167.u182	If-nast-06574
Gos167.u183	Df-mode-06573
Gos167.u184	If-nast-06574
Gos167.u185	Zf-nast-05502
Gos167.u186	Tm-nast-06575
Gos167.u187	If-nast-06574
Gos167.u188	Zf-nast-05502
Gos167.u189	Df-mode-06573
Gos167.u19	Df-mode-06573
Gos167.u190	Zf-nast-05502
Gos167.u191	Ym-nast-00000
Gos167.u192	Zf-nast-05502
Gos167.u193	Zf-nast-05502
Gos167.u194	Df-mode-06573
Gos167.u195	If-nast-06574
Gos167.u196	Tm-nast-06575
Gos167.u197	Tm-nast-06575
Gos167.u198	If-nast-06574
Gos167.u199	Df-mode-06573
Gos167.u2	Df-mode-06573
Gos167.u20	Tm-nast-06575
Gos167.u200	If-nast-06574
Gos167.u201	Df-mode-06573
Gos167.u202	If-nast-06574
Gos167.u203	If-nast-06574
Gos167.u204	Tm-nast-06575
Gos167.u205	If-nast-06574
Gos167.u206	Df-mode-06573
Gos167.u207	If-nast-06574
Gos167.u208	If-nast-06574
Gos167.u21	Tm-nast-06575
Gos167.u210	Df-mode-06573
Gos167.u212	Tm-nast-06575
Gos167.u213	If-nast-06574
Gos167.u214	Tm-nast-06575
Gos167.u216	Df-mode-06573
Gos167.u217	Tm-nast-06575
Gos167.u218	Df-mode-06573
Gos167.u219	Zf-nast-05502
Gos167.u220	Zf-nast-05502
Gos167.u221	Tm-nast-06575
Gos167.u222	Zf-nast-05502
Gos167.u223	If-nast-06574
Gos167.u224	Zf-nast-05502
Gos167.u225	Df-mode-06573
Gos167.u226	If-nast-06574
Gos167.u228	Df-mode-06573
Gos167.u229	Tm-nast-06575
Gos167.u23	Tm-nast-06575
Gos167.u230	Df-mode-06573
Gos167.u231	Tm-nast-06575
Gos167.u232	Tm-nast-06575
Gos167.u233	Df-mode-06573
Gos167.u234	Tm-nast-06575
Gos167.u235	Tm-nast-06575
Gos167.u236	Df-mode-06573
Gos167.u237	Tm-nast-06575
Gos167.u238	If-nast-06574
Gos167.u239	Zf-nast-05502
Gos167.u24	Df-mode-06573
Gos167.u240	Zf-nast-05502
Gos167.u241	Tm-nast-06575
Gos167.u242	Zf-nast-05502
Gos167.u243	Df-mode-06573
Gos167.u245	If-nast-06574
Gos167.u246	Df-mode-06573
Gos167.u247	If-nast-06574
Gos167.u248	If-nast-06574
Gos167.u249	Tm-nast-06575
Gos167.u25	Tm-nast-06575
Gos167.u250	Df-mode-06573
Gos167.u251	If-nast-06574
Gos167.u252	Df-mode-06573
Gos167.u253	If-nast-06574
Gos167.u254	Df-mode-06573
Gos167.u256	If-nast-06574
Gos167.u257	Tm-nast-06575
Gos167.u258	Tm-nast-06575
Gos167.u259	If-nast-06574
Gos167.u26	Df-mode-06573
Gos167.u260	Tm-nast-06575
Gos167.u261	Df-mode-06573
Gos167.u262	If-nast-06574
Gos167.u263	Df-mode-06573
Gos167.u264	Zf-nast-05502
Gos167.u265	Zf-nast-05502
Gos167.u266	Tm-nast-06575
Gos167.u267	Df-mode-06573
Gos167.u268	If-nast-06574
Gos167.u269	Df-mode-06573
Gos167.u27	Tm-nast-06575
Gos167.u270	Zf-nast-05502
Gos167.u271	Df-mode-06573
Gos167.u272	Zf-nast-05502
Gos167.u273	Zf-nast-05502
Gos167.u274	Zf-nast-05502
Gos167.u275	If-nast-06574
Gos167.u276	Df-mode-06573
Gos167.u277	If-nast-06574
Gos167.u278	If-nast-06574
Gos167.u279	Df-mode-06573
Gos167.u28	Df-mode-06573
Gos167.u280	Tm-nast-06575
Gos167.u281	Df-mode-06573
Gos167.u282	If-nast-06574
Gos167.u283	Df-mode-06573
Gos167.u284	If-nast-06574
Gos167.u285	Df-mode-06573
Gos167.u286	Df-mode-06573
Gos167.u287	Tm-nast-06575
Gos167.u288	Df-mode-06573
Gos167.u29	Zf-nast-05502
Gos167.u290	Df-mode-06573
Gos167.u291	If-nast-06574
Gos167.u292	Df-mode-06573
Gos167.u293	If-nast-06574
Gos167.u294	Df-mode-06573
Gos167.u296	If-nast-06574
Gos167.u297	If-nast-06574
Gos167.u298	Tm-nast-06575
Gos167.u299	If-nast-06574
Gos167.u30	Df-mode-06573
Gos167.u300	Df-mode-06573
Gos167.u301	If-nast-06574
Gos167.u302	Df-mode-06573
Gos167.u303	If-nast-06574
Gos167.u304	Tm-nast-06575
Gos167.u305	Df-mode-06573
Gos167.u306	Tm-nast-06575
Gos167.u307	Df-mode-06573
Gos167.u308	Tm-nast-06575
Gos167.u31	Zf-nast-05502
Gos167.u310	Df-mode-06573
Gos167.u311	Tm-nast-06575
Gos167.u312	Df-mode-06573
Gos167.u313	Tm-nast-06575
Gos167.u314	Df-mode-06573
Gos167.u315	Zf-nast-05502
Gos167.u316	Df-mode-06573
Gos167.u317	Zf-nast-05502
Gos167.u318	Zf-nast-05502
Gos167.u319	If-nast-06574
Gos167.u32	Zf-nast-05502
Gos167.u320	Df-mode-06573
Gos167.u321	If-nast-06574
Gos167.u322	Tm-nast-06575
Gos167.u323	If-nast-06574
Gos167.u324	Df-mode-06573
Gos167.u325	If-nast-06574
Gos167.u326	If-nast-06574
Gos167.u327	Df-mode-06573
Gos167.u328	If-nast-06574
Gos167.u329	Df-mode-06573
Gos167.u33	Df-mode-06573
Gos167.u330	If-nast-06574
Gos167.u331	Tm-nast-06575
Gos167.u332	Tm-nast-06575
Gos167.u333	Df-mode-06573
Gos167.u334	If-nast-06574
Gos167.u335	Df-mode-06573
Gos167.u336	Zf-nast-05502
Gos167.u337	Df-mode-06573
Gos167.u338	Zf-nast-05502
Gos167.u339	Df-mode-06573
Gos167.u340	Zf-nast-05502
Gos167.u341	Zf-nast-05502
Gos167.u342	Zf-nast-05502
Gos167.u343	Df-mode-06573
Gos167.u344	If-nast-06574
Gos167.u345	Df-mode-06573
Gos167.u346	If-nast-06574
Gos167.u347	If-nast-06574
Gos167.u348	If-nast-06574
Gos167.u349	Df-mode-06573
Gos167.u35	If-nast-06574
Gos167.u350	Tm-nast-06575
Gos167.u352	If-nast-06574
Gos167.u353	Tm-nast-06575
Gos167.u354	Tm-nast-06575
Gos167.u355	If-nast-06574
Gos167.u356	Tm-nast-06575
Gos167.u357	Df-mode-06573
Gos167.u358	If-nast-06574
Gos167.u359	Df-mode-06573
Gos167.u36	Df-mode-06573
Gos167.u360	Df-mode-06573
Gos167.u361	If-nast-06574
Gos167.u362	Df-mode-06573
Gos167.u363	Zf-nast-05502
Gos167.u364	Df-mode-06573
Gos167.u365	Zf-nast-05502
Gos167.u366	Df-mode-06573
Gos167.u367	Zf-nast-05502
Gos167.u368	Tm-nast-06575
Gos167.u369	Zf-nast-05502
Gos167.u37	Tm-nast-06575
Gos167.u370	Df-mode-06573
Gos167.u371	Zf-nast-05502
Gos167.u372	Df-mode-06573
Gos167.u373	Zf-nast-05502
Gos167.u374	If-nast-06574
Gos167.u375	Df-mode-06573
Gos167.u377	Tm-nast-06575
Gos167.u378	If-nast-06574
Gos167.u379	Df-mode-06573
Gos167.u38	If-nast-06574
Gos167.u380	If-nast-06574
Gos167.u381	Df-mode-06573
Gos167.u382	If-nast-06574
Gos167.u383	Tm-nast-06575
Gos167.u384	If-nast-06574
Gos167.u385	Df-mode-06573
Gos167.u386	If-nast-06574
Gos167.u387	Zf-nast-05502
Gos167.u388	If-nast-06574
Gos167.u389	Df-mode-06573
Gos167.u39	Df-mode-06573
Gos167.u390	Zf-nast-05502
Gos167.u391	Tm-nast-06575
Gos167.u392	If-nast-06574
Gos167.u393	Tm-nast-06575
Gos167.u394	Tm-nast-06575
Gos167.u395	Df-mode-06573
Gos167.u396	If-nast-06574
Gos167.u397	Df-mode-06573
Gos167.u398	If-nast-06574
Gos167.u399	Df-mode-06573
Gos167.u4	Df-mode-06573
Gos167.u40	If-nast-06574
Gos167.u401	Df-mode-06573
Gos167.u402	If-nast-06574
Gos167.u403	Df-mode-06573
Gos167.u404	If-nast-06574
Gos167.u405	Df-mode-06573
Gos167.u406	If-nast-06574
Gos167.u407	If-nast-06574
Gos167.u408	Df-mode-06573
Gos167.u409	If-nast-06574
Gos167.u41	If-nast-06574
Gos167.u410	Df-mode-06573
Gos167.u411	If-nast-06574
Gos167.u412	Df-mode-06573
Gos167.u413	If-nast-06574
Gos167.u414	If-nast-06574
Gos167.u415	Df-mode-06573
Gos167.u416	If-nast-06574
Gos167.u417	Df-mode-06573
Gos167.u418	If-nast-06574
Gos167.u419	Df-mode-06573
Gos167.u420	If-nast-06574
Gos167.u421	Df-mode-06573
Gos167.u422	If-nast-06574
Gos167.u423	Df-mode-06573
Gos167.u424	If-nast-06574
Gos167.u425	Df-mode-06573
Gos167.u426	If-nast-06574
Gos167.u427	Df-mode-06573
Gos167.u428	If-nast-06574
Gos167.u429	Df-mode-06573
Gos167.u43	Df-mode-06573
Gos167.u430	Tm-nast-06575
Gos167.u431	Df-mode-06573
Gos167.u433	Df-mode-06573
Gos167.u434	Df-mode-06573
Gos167.u435	Ym-nast-00000
Gos167.u436	Df-mode-06573
Gos167.u437	Tm-nast-06575
Gos167.u439	If-nast-06574
Gos167.u44	Tm-nast-06575
Gos167.u440	Df-mode-06573
Gos167.u441	If-nast-06574
Gos167.u442	Tm-nast-06575
Gos167.u443	If-nast-06574
Gos167.u444	If-nast-06574
Gos167.u446	Df-mode-06573
Gos167.u447	Tm-nast-06575
Gos167.u448	Tm-nast-06575
Gos167.u449	If-nast-06574
Gos167.u45	Df-mode-06573
Gos167.u450	Tm-nast-06575
Gos167.u451	Df-mode-06573
Gos167.u452	Zf-nast-05502
Gos167.u453	Df-mode-06573
Gos167.u455	If-nast-06574
Gos167.u456	If-nast-06574
Gos167.u457	Tm-nast-06575
Gos167.u458	If-nast-06574
Gos167.u459	Df-mode-06573
Gos167.u46	Tm-nast-06575
Gos167.u460	If-nast-06574
Gos167.u461	Df-mode-06573
Gos167.u462	If-nast-06574
Gos167.u463	Df-mode-06573
Gos167.u464	If-nast-06574
Gos167.u465	If-nast-06574
Gos167.u466	Tm-nast-06575
Gos167.u467	Df-mode-06573
Gos167.u468	Tm-nast-06575
Gos167.u469	Df-mode-06573
Gos167.u47	Tm-nast-06575
Gos167.u470	Tm-nast-06575
Gos167.u471	If-nast-06574
Gos167.u472	Df-mode-06573
Gos167.u473	Tm-nast-06575
Gos167.u474	Df-mode-06573
Gos167.u475	Zf-nast-05502
Gos167.u476	Df-mode-06573
Gos167.u477	If-nast-06574
Gos167.u478	Df-mode-06573
Gos167.u479	If-nast-06574
Gos167.u48	Zf-nast-05502
Gos167.u480	If-nast-06574
Gos167.u481	Tm-nast-06575
Gos167.u482	If-nast-06574
Gos167.u483	Df-mode-06573
Gos167.u484	Df-mode-06573
Gos167.u485	Tm-nast-06575
Gos167.u486	If-nast-06574
Gos167.u487	Tm-nast-06575
Gos167.u488	Df-mode-06573
Gos167.u489	Zf-nast-05502
Gos167.u49	Tm-nast-06575
Gos167.u490	Tm-nast-06575
Gos167.u491	If-nast-06574
Gos167.u492	Zf-nast-05502
Gos167.u493	Zf-nast-05502
Gos167.u494	Df-mode-06573
Gos167.u496	Tm-nast-06575
Gos167.u497	Zf-nast-05502
Gos167.u498	Tm-nast-06575
Gos167.u499	Df-mode-06573
Gos167.u50	Df-mode-06573
Gos167.u500	Zf-nast-05502
Gos167.u501	Tm-nast-06575
Gos167.u502	Zf-nast-05502
Gos167.u503	Tm-nast-06575
Gos167.u505	Zf-nast-05502
Gos167.u506	Df-mode-06573
Gos167.u507	If-nast-06574
Gos167.u509	If-nast-06574
Gos167.u51	Zf-nast-05502
Gos167.u510	Tm-nast-06575
Gos167.u512	Tm-nast-06575
Gos167.u513	Tm-nast-06575
Gos167.u514	If-nast-06574
Gos167.u515	Tm-nast-06575
Gos167.u517	If-nast-06574
Gos167.u519	Tm-nast-06575
Gos167.u52	Zf-nast-05502
Gos167.u520	Tm-nast-06575
Gos167.u521	If-nast-06574
Gos167.u522	Df-mode-06573
Gos167.u523	Zf-nast-05502
Gos167.u524	Df-mode-06573
Gos167.u525	Df-mode-06573
Gos167.u526	Zf-nast-05502
Gos167.u527	Tm-nast-06575
Gos167.u528	Df-mode-06573
Gos167.u529	Df-mode-06573
Gos167.u53	Tm-nast-06575
Gos167.u531	Tm-nast-06575
Gos167.u532	Df-mode-06573
Gos167.u533	Df-mode-06573
Gos167.u534	Zf-nast-05502
Gos167.u535	Df-mode-06573
Gos167.u536	Jm-nast-06577
Gos167.u537	Jm-nast-06577
Gos167.u538	If-nast-06574
Gos167.u539	Jm-nast-06577
Gos167.u54	Zf-nast-05502
Gos167.u540	Df-mode-06573
Gos167.u541	Jm-nast-06577
Gos167.u542	Zf-nast-05502
Gos167.u543	Df-mode-06573
Gos167.u544	Jm-nast-06577
Gos167.u545	Jm-nast-06577
Gos167.u547	Df-mode-06573
Gos167.u548	Tm-nast-06575
Gos167.u549	Df-mode-06573
Gos167.u55	Df-mode-06573
Gos167.u550	If-nast-06574
Gos167.u551	Df-mode-06573
Gos167.u553	Df-mode-06573
Gos167.u555	Df-mode-06573
Gos167.u557	Df-mode-06573
Gos167.u558	Jm-nast-06577
Gos167.u559	Df-mode-06573
Gos167.u56	Tm-nast-06575
Gos167.u560	Jm-nast-06577
Gos167.u561	Df-mode-06573
Gos167.u563	Tm-nast-06575
Gos167.u565	Df-mode-06573
Gos167.u566	Tm-nast-06575
Gos167.u567	Df-mode-06573
Gos167.u568	Tm-nast-06575
Gos167.u569	Df-mode-06573
Gos167.u57	Df-mode-06573
Gos167.u570	Tm-nast-06575
Gos167.u571	Tm-nast-06575
Gos167.u572	Df-mode-06573
Gos167.u573	Tm-nast-06575
Gos167.u574	Df-mode-06573
Gos167.u575	Tm-nast-06575
Gos167.u576	Df-mode-06573
Gos167.u577	Zf-nast-05502
Gos167.u578	Df-mode-06573
Gos167.u58	If-nast-06574
Gos167.u580	Tm-nast-06575
Gos167.u581	If-nast-06574
Gos167.u582	Tm-nast-06575
Gos167.u583	If-nast-06574
Gos167.u584	If-nast-06574
Gos167.u585	Df-mode-06573
Gos167.u586	If-nast-06574
Gos167.u587	Df-mode-06573
Gos167.u589	Df-mode-06573
Gos167.u59	Df-mode-06573
Gos167.u591	Df-mode-06573
Gos167.u593	Df-mode-06573
Gos167.u595	Df-mode-06573
Gos167.u596	Tm-nast-06575
Gos167.u597	Df-mode-06573
Gos167.u598	Df-mode-06573
Gos167.u6	Df-mode-06573
Gos167.u60	If-nast-06574
Gos167.u600	Df-mode-06573
Gos167.u601	Tm-nast-06575
Gos167.u602	Df-mode-06573
Gos167.u603	Tm-nast-06575
Gos167.u604	Zf-nast-05502
Gos167.u605	Df-mode-06573
Gos167.u606	If-nast-06574
Gos167.u607	Df-mode-06573
Gos167.u608	If-nast-06574
Gos167.u609	Df-mode-06573
Gos167.u61	Df-mode-06573
Gos167.u610	Tm-nast-06575
Gos167.u611	Df-mode-06573
Gos167.u612	Tm-nast-06575
Gos167.u613	Df-mode-06573
Gos167.u614	Df-mode-06573
Gos167.u615	If-nast-06574
Gos167.u616	Df-mode-06573
Gos167.u617	Df-mode-06573
Gos167.u618	Tm-nast-06575
Gos167.u619	Df-mode-06573
Gos167.u62	If-nast-06574
Gos167.u620	Tm-nast-06575
Gos167.u621	Df-mode-06573
Gos167.u622	Tm-nast-06575
Gos167.u623	Df-mode-06573
Gos167.u624	Tm-nast-06575
Gos167.u625	Df-mode-06573
Gos167.u626	Tm-nast-06575
Gos167.u627	Df-mode-06573
Gos167.u628	Tm-nast-06575
Gos167.u629	Df-mode-06573
Gos167.u63	Df-mode-06573
Gos167.u630	Df-mode-06573
Gos167.u64	Tm-nast-06575
Gos167.u65	Tm-nast-06575
Gos167.u66	Jm-nast-06577
Gos167.u67	Tm-nast-06575
Gos167.u68	Zf-nast-05502
Gos167.u69	Tm-nast-06575
Gos167.u7	Df-mode-06573
Gos167.u70	Zf-nast-05502
Gos167.u71	Df-mode-06573
Gos167.u72	Zf-nast-05502
Gos167.u73	Df-mode-06573
Gos167.u74	Df-mode-06573
Gos167.u75	Tm-nast-06575
Gos167.u76	Zf-nast-05502
Gos167.u77	Zf-nast-05502
Gos167.u78	Tm-nast-06575
Gos167.u79	Zf-nast-05502
Gos167.u8	If-nast-06574
Gos167.u80	Df-mode-06573
Gos167.u81	Zf-nast-05502
Gos167.u82	If-nast-06574
Gos167.u83	Zf-nast-05502
Gos167.u84	Df-mode-06573
Gos167.u85	Df-mode-06573
Gos167.u86	Tm-nast-06575
Gos167.u87	Zf-nast-05502
Gos167.u88	Zf-nast-05502
Gos167.u89	Df-mode-06573
Gos167.u9	Df-mode-06573
Gos167.u90	If-nast-06574
Gos167.u91	Zf-nast-05502
Gos167.u92	Df-mode-06573
Gos167.u93	If-nast-06574
Gos167.u94	If-nast-06574
Gos167.u95	Df-mode-06573
Gos167.u96	Tm-nast-06575
Gos167.u97	If-nast-06574
Gos167.u98	Df-mode-06573
Gos167.u99	If-nast-06574
Gos168.u10	Am-novi-02099
Gos168.u101	Bm-novi-02092
Gos168.u103	Am-novi-02099
Gos168.u105	Am-novi-02099
Gos168.u107	Bm-novi-02092
Gos168.u108	Am-novi-02099
Gos168.u109	Bm-novi-02092
Gos168.u110	Am-novi-02099
Gos168.u111	Am-novi-02099
Gos168.u112	Bm-novi-02092
Gos168.u113	Am-novi-02099
Gos168.u115	Am-novi-02099
Gos168.u117	Am-novi-02099
Gos168.u119	Am-novi-02099
Gos168.u12	Am-novi-02099
Gos168.u121	Bm-novi-02092
Gos168.u123	Bm-novi-02092
Gos168.u125	Bm-novi-02092
Gos168.u127	Bm-novi-02092
Gos168.u128	Am-novi-02099
Gos168.u130	Am-novi-02099
Gos168.u132	Bm-novi-02092
Gos168.u134	Am-novi-02099
Gos168.u136	Am-novi-02099
Gos168.u138	Am-novi-02099
Gos168.u14	Am-novi-02099
Gos168.u140	Am-novi-02099
Gos168.u142	Bm-novi-02092
Gos168.u143	Bm-novi-02092
Gos168.u144	Am-novi-02099
Gos168.u145	Bm-novi-02092
Gos168.u147	Am-novi-02099
Gos168.u149	Am-novi-02099
Gos168.u151	Am-novi-02099
Gos168.u153	Am-novi-02099
Gos168.u155	Bm-novi-02092
Gos168.u156	Am-novi-02099
Gos168.u157	Bm-novi-02092
Gos168.u158	Am-novi-02099
Gos168.u16	Am-novi-02099
Gos168.u160	Am-novi-02099
Gos168.u161	Bm-novi-02092
Gos168.u162	Am-novi-02099
Gos168.u164	Am-novi-02099
Gos168.u166	Am-novi-02099
Gos168.u168	Am-novi-02099
Gos168.u169	Bm-novi-02092
Gos168.u170	Am-novi-02099
Gos168.u171	Am-novi-02099
Gos168.u172	Bm-novi-02092
Gos168.u173	Bm-novi-02092
Gos168.u174	Am-novi-02099
Gos168.u176	Am-novi-02099
Gos168.u177	Bm-novi-02092
Gos168.u178	Am-novi-02099
Gos168.u18	Bm-novi-02092
Gos168.u180	Am-novi-02099
Gos168.u181	Bm-novi-02092
Gos168.u183	Bm-novi-02092
Gos168.u184	Am-novi-02099
Gos168.u186	Bm-novi-02092
Gos168.u187	Am-novi-02099
Gos168.u189	Bm-novi-02092
Gos168.u19	Am-novi-02099
Gos168.u190	Am-novi-02099
Gos168.u192	Am-novi-02099
Gos168.u194	Am-novi-02099
Gos168.u196	Am-novi-02099
Gos168.u198	Am-novi-02099
Gos168.u199	Bm-novi-02092
Gos168.u2	Am-novi-02099
Gos168.u200	Am-novi-02099
Gos168.u202	Bm-novi-02092
Gos168.u203	Am-novi-02099
Gos168.u205	Am-novi-02099
Gos168.u206	Bm-novi-02092
Gos168.u207	Am-novi-02099
Gos168.u209	Bm-novi-02092
Gos168.u21	Am-novi-02099
Gos168.u210	Am-novi-02099
Gos168.u22	Bm-novi-02092
Gos168.u23	Am-novi-02099
Gos168.u25	Am-novi-02099
Gos168.u27	Am-novi-02099
Gos168.u28	Bm-novi-02092
Gos168.u29	Am-novi-02099
Gos168.u3	Bm-novi-02092
Gos168.u30	Bm-novi-02092
Gos168.u31	Am-novi-02099
Gos168.u32	Bm-novi-02092
Gos168.u33	Am-novi-02099
Gos168.u34	Bm-novi-02092
Gos168.u35	Am-novi-02099
Gos168.u37	Am-novi-02099
Gos168.u39	Am-novi-02099
Gos168.u4	Am-novi-02099
Gos168.u41	Am-novi-02099
Gos168.u42	Bm-novi-02092
Gos168.u43	Am-novi-02099
Gos168.u44	Am-novi-02099
Gos168.u45	Bm-novi-02092
Gos168.u46	Am-novi-02099
Gos168.u48	Bm-novi-02092
Gos168.u50	Bm-novi-02092
Gos168.u51	Am-novi-02099
Gos168.u52	Bm-novi-02092
Gos168.u53	Am-novi-02099
Gos168.u54	Bm-novi-02092
Gos168.u55	Am-novi-02099
Gos168.u56	Bm-novi-02092
Gos168.u57	Am-novi-02099
Gos168.u58	Bm-novi-02092
Gos168.u59	Am-novi-02099
Gos168.u6	Bm-novi-02092
Gos168.u61	Am-novi-02099
Gos168.u63	Bm-novi-02092
Gos168.u64	Am-novi-02099
Gos168.u65	Bm-novi-02092
Gos168.u66	Am-novi-02099
Gos168.u67	Bm-novi-02092
Gos168.u68	Am-novi-02099
Gos168.u70	Am-novi-02099
Gos168.u72	Am-novi-02099
Gos168.u74	Bm-novi-02092
Gos168.u76	Bm-novi-02092
Gos168.u78	Bm-novi-02092
Gos168.u79	Am-novi-02099
Gos168.u8	Am-novi-02099
